position,title
Q3406079,Member of the Senedd
Q42310633,Member of the 1st National Assembly for Wales
Q42310642,Member of the 2nd National Assembly for Wales
Q42310648,Member of the 3rd National Assembly for Wales
Q42310652,Member of the 4th National Assembly for Wales
Q42310659,Member of the 5th National Assembly for Wales
Q106762850,Member of the 6th Senedd
